,Local_Job_Title,Employment_Details_Hire_Date,Gender,Division,Department,Location,Employee_Status,Date_of_Exit,Latest_Date,Days_Worked_For,Days_Worked,Leaving,Hire_Year
3438,Analyst,8/3/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1749,,0,2017
3439,Associate,8/3/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1749,,0,2017
3440,Team_Leader,8/3/2017,Female,Operations,Operations,Pune,Inactive,1/2/2020,2/1/2020,882,882,1,2017
3441,Senior_Team_Leader,8/3/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1749,,0,2017
3442,Team_Leader,8/3/2017,Male,Operations,Operations,Pune,Inactive,15/12/2020,15/12/2020,1230,1230,1,2017
3443,Senior_Associate,8/3/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1749,,0,2017
3444,Senior_Consultant,8/3/2017,Male,DEV,Technology,Bangalore,Active,17/5/2021,17/5/2021,1383,1383,1,2017
3445,Lead_Consultant,8/7/2017,Male,ISG,Technology,Bangalore,Active,,18/5/2022,1745,,0,2017
3446,Lead_Consultant,8/7/2017,Male,FLIGHT,Technology,Bangalore,Active,,18/5/2022,1745,,0,2017
3447,Analyst,8/7/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1745,,0,2017
3448,Senior_Team_Leader,8/7/2017,Male,Operations,Operations,Pune,Inactive,27/8/2019,27/8/2019,750,750,1,2017
3449,Senior_Team_Leader,8/7/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1745,,0,2017
3450,Senior_Consultant,8/7/2017,Female,FLIGHT,Technology,Pune,Active,,18/5/2022,1745,,0,2017
3451,Senior_Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Active,19/5/2021,19/5/2021,1379,1379,1,2017
3452,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3453,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,26/2/2019,26/2/2019,566,566,1,2017
3454,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3455,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Inactive,22/1/2020,22/1/2020,896,896,1,2017
3456,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,5/6/2019,6/5/2019,635,635,1,2017
3457,Associate_Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Inactive,5/6/2019,6/5/2019,635,635,1,2017
3458,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,8/5/2019,5/8/2019,726,726,1,2017
3459,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Inactive,3/4/2020,4/3/2020,938,938,1,2017
3460,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,31/5/2019,31/5/2019,660,660,1,2017
3461,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3462,Associate_Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Inactive,30/9/2019,30/9/2019,782,782,1,2017
3463,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,5/2/2019,2/5/2019,631,631,1,2017
3464,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Inactive,11/5/2019,5/11/2019,818,818,1,2017
3465,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,23/8/2019,23/8/2019,744,744,1,2017
3466,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,1/2/2018,2/1/2018,146,146,1,2017
3467,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3468,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,3/1/2019,1/3/2019,569,569,1,2017
3469,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,15/12/2020,15/12/2020,1224,1224,1,2017
3470,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3471,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,4/7/2020,7/4/2020,972,972,1,2017
3472,Senior_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Active,6/9/2021,9/6/2021,1400,1400,1,2017
3473,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,10/2/2020,2/10/2020,1150,1150,1,2017
3474,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,4/1/2019,1/4/2019,600,600,1,2017
3475,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,3/1/2020,1/3/2020,935,935,1,2017
3476,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3477,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,11/3/2020,3/11/2020,1182,1182,1,2017
3478,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3479,Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Active,27/5/2021,27/5/2021,1387,1387,1,2017
3480,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,3/1/2019,1/3/2019,569,569,1,2017
3481,Associate_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,24/4/2019,24/4/2019,623,623,1,2017
3482,Associate_Consultant,8/9/2017,Female,DEV,Technology,Bangalore,Inactive,3/5/2019,5/3/2019,573,573,1,2017
3483,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,5/4/2018,4/5/2018,268,268,1,2017
3484,Senior_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3485,Senior_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,28/2/2020,28/2/2020,933,933,1,2017
3486,Senior_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,28/2/2020,28/2/2020,933,933,1,2017
3487,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,28/9/2018,28/9/2018,415,415,1,2017
3488,Senior_Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,5/1/2019,1/5/2019,630,630,1,2017
3489,Consultant,8/9/2017,Male,DART,Technology,Bangalore,Inactive,16/7/2019,16/7/2019,706,706,1,2017
3490,Consultant,8/9/2017,Male,DART,Technology,Bangalore,Inactive,20/8/2019,20/8/2019,741,741,1,2017
3491,Senior_Consultant,8/9/2017,Male,ISG,Technology,Bangalore,Active,,18/5/2022,1743,,0,2017
3492,Consultant,8/9/2017,Male,DEV,Technology,Bangalore,Inactive,30/12/2019,30/12/2019,873,873,1,2017
3493,Associate_Consultant,8/9/2017,Male,DEV,Technology,Pune,Inactive,25/3/2019,25/3/2019,593,593,1,2017
3494,Consultant,8/9/2017,Male,DEV,Technology,Pune,Inactive,19/11/2019,19/11/2019,832,832,1,2017
3495,Associate_Consultant,8/9/2017,Female,DEV,Technology,Pune,Inactive,1/7/2019,7/1/2019,516,516,1,2017
3496,Associate_Manager,8/10/2017,Male,Operations,Operations,Pune,Inactive,4/1/2019,1/4/2019,599,599,1,2017
3497,Lead_Consultant,8/10/2017,Male,DEV,Technology,Pune,Active,,18/5/2022,1742,,0,2017
3498,Consultant,8/10/2017,Male,DEV,Technology,Bangalore,Inactive,25/7/2019,25/7/2019,714,714,1,2017
3499,Senior_Lead_Consultant,8/10/2017,Male,ATSV,Technology,Bangalore,Active,,18/5/2022,1742,,0,2017
3500,Senior_Consultant,8/10/2017,Male,DEV,Technology,Bangalore,Active,6/3/2021,3/6/2021,1393,1393,1,2017
3501,Senior_Consultant,14/8/2017,Female,ISG,Technology,Bangalore,Inactive,24/6/2019,24/6/2019,679,679,1,2017
3502,Senior_Consultant,14/8/2017,Female,FLIGHT,Technology,Bangalore,Active,,18/5/2022,1738,,0,2017
3503,Senior_Consultant,14/8/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1738,,0,2017
3504,Consultant,14/8/2017,Male,DEV,Technology,Bangalore,Inactive,3/1/2020,1/3/2020,930,930,1,2017
3505,Lead_Consultant,14/8/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1738,,0,2017
3506,Senior_Lead_Consultant,14/8/2017,Male,DEV,Technology,Pune,Active,,18/5/2022,1738,,0,2017
3507,Associate_Manager,17/8/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1735,,0,2017
3508,Senior_Consultant,17/8/2017,Female,ISG,Technology,Bangalore,Inactive,26/6/2019,26/6/2019,678,678,1,2017
3509,Senior_Consultant,17/8/2017,Female,FLIGHT,Technology,Bangalore,Active,,18/5/2022,1735,,0,2017
3510,Team_Leader,17/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1735,,0,2017
3511,Senior_Consultant,17/8/2017,Female,DEV,Technology,Pune,Active,,18/5/2022,1735,,0,2017
3512,Consultant,21/8/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1731,,0,2017
3513,Consultant,21/8/2017,Male,DEV,Technology,Bangalore,Inactive,27/11/2019,27/11/2019,828,828,1,2017
3514,Lead_Consultant,21/8/2017,Male,DEV,Technology,Bangalore,Inactive,3/11/2019,11/3/2019,567,567,1,2017
3515,Senior_Team_Leader,21/8/2017,Male,ATSV,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3516,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3517,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3518,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3519,Specialist,21/8/2017,Male,Operations,Operations,Pune,Inactive,13/2/2020,13/2/2020,906,906,1,2017
3520,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3521,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3522,Analyst,21/8/2017,Male,Operations,Operations,Pune,Inactive,14/6/2019,14/6/2019,662,662,1,2017
3523,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3524,Senior_Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3525,Specialist,21/8/2017,Male,Operations,Operations,Pune,Inactive,22/12/2020,22/12/2020,1219,1219,1,2017
3526,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3527,Analyst,21/8/2017,Male,Operations,Operations,Pune,Inactive,28/2/2019,28/2/2019,556,556,1,2017
3528,Process_Lead,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3529,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3530,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3531,Process_Lead,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3532,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3533,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3534,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3535,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3536,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3537,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3538,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3539,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3540,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3541,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3542,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3543,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3544,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3545,Analyst,21/8/2017,Male,DART,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3546,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3547,Senior_Associate,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3548,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3549,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3550,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3551,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3552,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3553,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3554,Process_Lead,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3555,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3556,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3557,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3558,Specialist,21/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3559,Analyst,21/8/2017,Male,DART,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3560,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3561,Specialist,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3562,Senior_Associate,21/8/2017,Male,Operations,Operations,Pune,Inactive,18/7/2019,18/7/2019,696,696,1,2017
3563,Analyst,21/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3564,Lead_Consultant,21/8/2017,Male,Operations,Technology,Pune,Active,6/4/2021,4/6/2021,1383,1383,1,2017
3565,Senior_Consultant,21/8/2017,Female,DEV,Technology,Bangalore,Active,25/5/2021,25/5/2021,1373,1373,1,2017
3566,Senior_Consultant,17/8/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1735,,0,2017
3567,Lead_Consultant,24/8/2017,Female,Operations,Technology,Bangalore,Inactive,28/6/2019,28/6/2019,673,673,1,2017
3568,Lead_Consultant,24/8/2017,Male,Operations,Technology,Bangalore,Active,,18/5/2022,1728,,0,2017
3569,Associate_Manager,24/8/2017,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,1728,,0,2017
3570,Analyst,28/8/2017,Male,ISG,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3571,Analyst,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3572,Associate,28/8/2017,Female,Operations,Operations,Pune,Inactive,13/11/2018,13/11/2018,442,442,1,2017
3573,Associate,28/8/2017,Female,Operations,Operations,Pune,Inactive,10/4/2017,4/10/2017,37,37,1,2017
3574,Analyst,28/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3575,Senior_Associate,28/8/2017,Male,Operations,Operations,Pune,Inactive,31/3/2021,31/3/2021,1311,1311,1,2017
3576,Associate,28/8/2017,Female,Operations,Operations,Pune,Inactive,26/6/2018,26/6/2018,302,302,1,2017
3577,Senior_Associate,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3578,Senior_Associate,28/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3579,Analyst,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3580,Senior_Associate,28/8/2017,Female,Operations,Operations,Pune,Inactive,23/10/2017,23/10/2017,56,56,1,2017
3581,Associate,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3582,Associate,28/8/2017,Female,Operations,Operations,Pune,Inactive,3/1/2018,1/3/2018,185,185,1,2017
3583,Analyst,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3584,Analyst,28/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3585,Analyst,28/8/2017,Female,Operations,Operations,Pune,Inactive,2/5/2020,5/2/2020,891,891,1,2017
3586,Analyst,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3587,Senior_Associate,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3588,Associate,28/8/2017,Male,Operations,Operations,Pune,Inactive,1/5/2018,5/1/2018,130,130,1,2017
3589,Senior_Consultant,28/8/2017,Male,Operations,Technology,Pune,Inactive,16/4/2021,16/4/2021,1327,1327,1,2017
3590,Senior_Associate,28/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3591,Associate,28/8/2017,Female,FLIGHT,Operations,Pune,Inactive,7/3/2018,3/7/2018,309,309,1,2017
3592,Team_Leader,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3593,Analyst,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3594,Analyst,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3595,Analyst,28/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3596,Senior_Associate,28/8/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3597,Senior_Team_Leader,28/8/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1724,,0,2017
3598,Senior_Consultant,31/8/2017,Male,Operations,Technology,Bangalore,Inactive,12/5/2017,5/12/2017,96,96,1,2017
3599,Senior_Consultant,31/8/2017,Female,Operations,Technology,Bangalore,Inactive,16/2/2021,16/2/2021,1265,1265,1,2017
3600,Lead_Consultant,31/8/2017,Female,FLIGHT,Technology,Bangalore,Active,,18/5/2022,1721,,0,2017
3601,Lead_Consultant,31/8/2017,Female,DEV,Technology,Pune,Active,,18/5/2022,1721,,0,2017
3602,Consultant,9/4/2017,Female,AIS,Technology,Bangalore,Inactive,25/10/2018,25/10/2018,416,416,1,2017
3603,Senior_Consultant,9/4/2017,Male,DEV,Technology,Bangalore,Inactive,11/12/2019,12/11/2019,799,799,1,2017
3604,Senior_Consultant,9/4/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1717,,0,2017
3605,Senior_Consultant,9/4/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1717,,0,2017
3606,Consultant,9/4/2017,Male,DEV,Technology,Bangalore,Inactive,6/12/2018,12/6/2018,281,281,1,2017
3607,Analyst,9/4/2017,Female,DEV,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3608,Senior_Associate,9/4/2017,Male,DEV,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3609,Senior_Associate,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3610,Associate,9/4/2017,Female,Operations,Operations,Pune,Inactive,1/3/2019,3/1/2019,486,486,1,2017
3611,Analyst,9/4/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3612,Senior_Associate,9/4/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3613,Senior_Associate,9/4/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3614,Senior_Associate,9/4/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3615,Senior_Associate,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3616,Analyst,9/4/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3617,Associate,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3618,Analyst,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3619,Analyst,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3620,Analyst,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3621,Senior_Associate,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3622,Analyst,9/4/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1717,,0,2017
3623,Associate_Principal_Consultant,9/4/2017,Male,Operations,Technology,Pune,Active,,18/5/2022,1717,,0,2017
3624,Consultant,9/4/2017,Female,Operations,Technology,Pune,Inactive,23/12/2019,23/12/2019,840,840,1,2017
3625,Senior_Team_Leader,9/7/2017,Female,DEV,Operations,Pune,Inactive,18/7/2018,18/7/2018,314,314,1,2017
3626,Senior_Specialist,9/7/2017,Male,DEV,Operations,Pune,Active,,18/5/2022,1714,,0,2017
3627,Specialist,9/7/2017,Male,Operations,Operations,Pune,Active,,18/5/2022,1714,,0,2017
3628,Associate_Consultant,9/7/2017,Male,Operations,Technology,Pune,Inactive,9/8/2018,8/9/2018,366,366,1,2017
3629,Senior_Consultant,9/7/2017,Male,Operations,Technology,Bangalore,Inactive,5/8/2018,8/5/2018,243,243,1,2017
3630,Senior_Team_Lead,9/11/2017,Male,DEV,Operations,Pune,Inactive,26/9/2017,26/9/2017,15,15,1,2017
3631,Senior_Consultant,9/11/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1710,,0,2017
3632,Senior_Consultant,9/11/2017,Female,Operations,Technology,Bangalore,Inactive,9/10/2018,10/9/2018,364,364,1,2017
3633,Senior_Consultant,9/11/2017,Female,DEV,Technology,Pune,Inactive,24/12/2019,24/12/2019,834,834,1,2017
3634,Senior_Consultant,9/11/2017,Female,DEV,Technology,Bangalore,Inactive,12/12/2019,12/12/2019,822,822,1,2017
3635,Analyst,21/8/2017,Female,DEV,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3636,Specialist,21/8/2017,Male,DEV,Operations,Pune,Active,,18/5/2022,1731,,0,2017
3637,Senior_Consultant,14/9/2017,Male,DEV,Technology,Pune,Active,,18/5/2022,1707,,0,2017
3638,Senior_Consultant,14/9/2017,Female,CORPFN,Corp.Func,Bangalore,Active,,18/5/2022,1707,,0,2017
3639,Lead_Consultant,18/9/2017,Male,DART,Technology,Pune,Inactive,31/12/2020,31/12/2020,1200,1200,1,2017
3640,Senior_Consultant,18/9/2017,Male,DEV,Technology,Bangalore,Inactive,21/3/2021,21/3/2021,1280,1280,1,2017
3641,Consultant,18/9/2017,Female,DEV,Technology,Bangalore,Inactive,23/8/2018,23/8/2018,339,339,1,2017
3642,Consultant,21/9/2017,Male,FLIGHT,Technology,Bangalore,Active,,18/5/2022,1700,,0,2017
3643,Consultant,21/9/2017,Male,ISG,Technology,Bangalore,Inactive,18/11/2019,18/11/2019,788,788,1,2017
3644,Lead_Consultant,21/9/2017,Male,IS,Technology,Bangalore,Inactive,6/5/2020,5/6/2020,988,988,1,2017
3645,Associate_Manager,21/9/2017,Male,FLIGHT,Technology,Pune,Inactive,9/4/2018,4/9/2018,348,348,1,2017
3646,Consultant,25/9/2017,Male,CORPFN,Corp.Func,Pune,Inactive,3/6/2019,6/3/2019,527,527,1,2017
3647,Director,25/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1696,,0,2017
3648,Senior_Consultant,25/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1696,,0,2017
3649,Senior_Consultant,25/9/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1696,,0,2017
3650,Consultant,25/9/2017,Male,FLIGHT,Technology,Bangalore,Inactive,7/8/2019,8/7/2019,651,651,1,2017
3651,Consultant,26/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1695,,0,2017
3652,Consultant,26/9/2017,Female,DART,Technology,Bangalore,Inactive,16/3/2020,16/3/2020,902,902,1,2017
3653,Consultant,26/9/2017,Male,AIS,Technology,Bangalore,Inactive,9/10/2020,10/9/2020,1080,1080,1,2017
3654,Consultant,26/9/2017,Female,AIS,Technology,Bangalore,Active,,18/5/2022,1695,,0,2017
3655,Consultant,26/9/2017,Female,IS,Technology,Bangalore,Active,,18/5/2022,1695,,0,2017
3656,Consultant,26/9/2017,Male,AIS,Technology,Bangalore,Active,,18/5/2022,1695,,0,2017
3657,Consultant,26/9/2017,Male,IS,Technology,Bangalore,Active,,18/5/2022,1695,,0,2017
3658,Senior_Associate,28/9/2017,Male,ISG,Operations,Pune,Active,,18/5/2022,1693,,0,2017
3659,Senior_Associate,28/9/2017,Male,IS,Operations,Pune,Active,,18/5/2022,1693,,0,2017
3660,Senior_Consultant,28/9/2017,Male,Operations,Technology,Pune,Inactive,3/5/2021,5/3/2021,1254,1254,1,2017
3661,Senior_Consultant,25/9/2017,Male,Operations,Technology,Bangalore,Inactive,11/12/2020,12/11/2020,1144,1144,1,2017
3662,Associate,28/9/2017,Female,DEV,Operations,Pune,Inactive,16/9/2019,16/9/2019,718,718,1,2017
3663,Senior_Consultant,28/9/2017,Female,Operations,Technology,Bangalore,Active,,18/5/2022,1693,,0,2017
3664,Consultant,28/9/2017,Female,DEV,Technology,Bangalore,Inactive,8/1/2019,1/8/2019,672,672,1,2017
3665,Business_Information_Security_Officer,28/9/2017,Male,DEV,Technology,Bangalore,Active,17/6/2021,17/6/2021,1358,1358,1,2017
3666,Team_Leader,28/9/2017,Male,AIS,Technology,Bangalore,Inactive,4/4/2021,4/4/2021,1284,1284,1,2017
3667,Senior_Consultant,28/9/2017,Male,DEV,Technology,Bangalore,Inactive,18/3/2019,18/3/2019,536,536,1,2017
3668,Senior_Lead_Consultant,28/9/2017,Male,FLIGHT,Technology,Bangalore,Inactive,7/1/2019,1/7/2019,641,641,1,2017
3669,Lead_Consultant,28/9/2017,Male,DEV,Technology,Bangalore,Active,,18/5/2022,1693,,0,2017
3670,Senior_Lead,28/9/2017,Female,FLIGHT,Corp.Func,Bangalore,Active,,18/5/2022,1693,,0,2017
3671,Lead_Consultant,28/9/2017,Male,CORPFN,Technology,Bangalore,Active,,18/5/2022,1693,,0,2017
3672,Associate_Manager,28/9/2017,Male,IS,Technology,Bangalore,Inactive,29/4/2019,29/4/2019,578,578,1,2017
3673,Senior_Consultant,28/9/2017,Male,DEV,Technology,Pune,Active,,18/5/2022,1693,,0,2017
3674,Senior_Consultant,28/9/2017,Male,DEV,Technology,Bangalore,Inactive,7/1/2019,1/7/2019,641,641,1,2017
3675,Senior_Consultant,10/3/2017,Female,ATSV,Technology,Bangalore,Inactive,3/5/2019,5/3/2019,518,518,1,2017
3676,Senior_Lead_Consultant,10/3/2017,Female,DEV,Technology,Bangalore,Active,,18/5/2022,1688,,0,2017
3677,Consultant,10/5/2017,Male,ATSV,Technology,Bangalore,Inactive,6/7/2018,7/6/2018,245,245,1,2017
3678,Senior_Lead_Consultant,10/5/2017,Female,DEV,Technology,Bangalore,Inactive,22/3/2021,22/3/2021,1264,1264,1,2017
3679,Senior_Team_Leader,10/5/2017,Male,ATSV,Operations,Pune,Active,,18/5/2022,1686,,0,2017
3680,Senior_Team_Leader,10/5/2017,Female,Operations,Operations,Pune,Active,,18/5/2022,1686,,0,2017
3681,Team_Lead,10/5/2017,Female,Operations,Operations,Pune,Inactive,14/12/2018,14/12/2018,435,435,1,2017
3682,Consultant,25/9/2017,Male,Operations,Technology,Bangalore,Inactive,18/6/2018,18/6/2018,266,266,1,2017
